Period\Unit:,[Argentine peso ],[Australian dollar ],[Bulgarian lev ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Cypriot pound ],[Czech koruna ],[Danish krone ],[Algerian dinar ],[Estonian kroon ],[UK pound sterling ],[Greek drachma ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Lithuanian litas ],[Latvian lats ],[Moroccan dirham ],[Maltese lira ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Slovenian tolar ],[Slovak koruna ],[Thai baht ],[Turkish lira ],[New Taiwan dollar ],[US dollar ],[South African rand ]
2005-03-15,3.90000,1.6911,1.9559,3.6714,1.6113,1.5503,11.0771,0.58240,29.625,7.4474,95.7001,15.6466,0.69620,,10.4386,7.4368,244.78,12523.08,5.7725,58.2650,78.58,139.74,1343.52,3.45280,0.6959,11.1711,0.4326,14.9220,5.0869,8.1860,1.8066,72.468,4.0054,3.6001,36.7727,9.0958,2.1679,239.6900,37.756,51.4160,1.7301,41.497,1.3383,8.0144
2005-03-14,3.89000,1.6995,1.9559,3.6686,1.6157,1.5516,11.0680,0.58210,29.615,7.4467,95.5804,15.6466,0.69740,,10.4298,7.4458,245.13,12541.88,5.7712,58.2550,79.01,140.12,1338.27,3.45280,0.6960,11.1497,0.4326,14.8650,5.0837,8.1760,1.8142,72.141,4.0067,3.5988,36.7711,9.0750,2.1694,239.7000,37.836,51.3050,1.7290,41.240,1.3372,8.0040
2005-03-11,3.93000,1.6944,1.9559,3.6266,1.6176,1.5500,11.1044,0.58250,29.475,7.4462,95.8549,15.6466,0.69865,,10.4638,7.4702,243.20,12564.09,5.7738,58.3730,79.27,139.67,1342.14,3.45280,0.6960,11.1557,0.4330,14.7701,5.0981,8.1770,1.8173,72.614,3.9519,3.5885,36.8420,9.0630,2.1733,239.7200,37.649,51.3630,1.7002,41.342,1.3416,7.8354
2005-03-10,3.93000,1.6938,1.9559,3.6621,1.6112,1.5484,11.0986,0.58250,29.503,7.4459,95.7223,15.6466,0.69645,,10.4580,7.4740,243.88,12557.07,5.7818,58.3740,79.14,139.62,1341.30,3.45280,0.6962,11.1560,0.4327,14.8313,5.0953,8.1740,1.8147,72.748,3.9725,3.6051,36.8406,9.0693,2.1731,239.7000,37.761,51.3950,1.7215,41.282,1.3409,7.8918
2005-03-09,3.91000,1.6855,1.9559,3.6397,1.6145,1.5535,11.0465,0.58230,29.331,7.4462,95.4132,15.6466,0.69385,,10.4097,7.4730,241.68,12465.64,5.7405,58.2250,79.14,139.18,1336.07,3.45280,0.6960,11.1457,0.4322,14.6842,5.0717,8.1750,1.8189,72.632,3.9040,3.5951,36.7703,9.0530,2.1639,239.7300,37.555,51.0880,1.7070,41.124,1.3346,7.7337
2005-03-08,3.88000,1.6655,1.9559,3.5656,1.6242,1.5509,10.9637,0.58230,29.523,7.4448,94.7375,15.6466,0.68890,,10.3317,7.4700,241.53,12433.25,5.7028,57.8340,79.39,138.94,1330.30,3.45280,0.6963,11.1274,0.4313,14.5901,5.0343,8.2010,1.7964,72.394,3.8890,3.5867,36.6937,9.0499,2.1502,239.6900,37.604,50.7900,1.6792,40.897,1.3246,7.7414
2005-03-07,3.86000,1.6682,1.9559,3.5060,1.6267,1.5518,10.9232,0.58250,29.550,7.4434,94.8314,15.6466,0.68960,,10.2934,7.4750,241.80,12313.27,5.7143,57.6270,79.80,138.88,1325.90,3.45280,0.6963,11.1244,0.4314,14.5507,5.0151,8.2160,1.7980,72.092,3.8758,3.6025,36.5538,9.0365,2.1483,239.6900,37.650,50.6630,1.6642,40.748,1.3197,7.7538
2005-03-04,3.85000,1.6715,1.9559,3.5341,1.6317,1.5491,10.8553,0.58270,29.665,7.4438,94.1694,15.6466,0.68760,,10.2295,7.4670,242.44,12270.49,5.6971,57.3130,79.82,138.33,1322.39,3.45280,0.6964,11.1153,0.4309,14.5748,4.9843,8.2275,1.8031,72.108,3.9287,3.6497,36.3639,9.0555,2.1375,239.6900,37.884,50.4570,1.6732,40.588,1.3115,7.8168
2005-03-03,3.87000,1.6746,1.9559,3.4767,1.6341,1.5461,10.8793,0.58300,29.585,7.4436,94.6607,15.6466,0.68780,,10.2520,7.4480,242.23,12213.10,5.6992,57.4500,79.88,137.83,1322.68,3.45280,0.6962,11.1259,0.4310,14.5626,4.9957,8.2210,1.8049,72.208,3.9040,3.6443,36.4605,9.0464,2.1381,239.7300,37.896,50.5220,1.6784,40.569,1.3144,7.7793
2005-03-02,3.85000,1.6792,1.9559,3.4505,1.6286,1.5413,10.8437,0.58300,29.647,7.4433,94.4517,15.6466,0.68590,,10.2185,7.4650,242.21,12167.99,5.6801,57.1970,79.88,137.43,1319.79,3.45280,0.6961,11.1244,0.4307,14.5879,4.9799,8.2060,1.8077,71.783,3.9098,3.6443,36.3517,9.0627,2.1346,239.7300,37.858,50.2640,1.6841,40.448,1.3101,7.7544
2005-03-01,3.85000,1.6771,1.9559,3.4296,1.6306,1.5357,10.9389,0.58340,29.630,7.4420,95.0065,15.6466,0.68790,,10.3082,7.4778,241.78,12255.93,5.7309,57.6680,80.25,137.90,1327.55,3.45280,0.6961,11.1266,0.4311,14.6674,5.0227,8.2120,1.8201,72.359,3.8763,3.6281,36.5877,9.0517,2.1448,239.7100,37.838,50.5940,1.6941,41.030,1.3216,7.7193
2005-02-28,3.89000,1.6730,1.9559,3.4520,1.6340,1.5392,10.9728,0.58380,29.743,7.4430,95.1450,15.6466,0.68975,,10.3396,7.5010,241.84,12271.74,5.7734,57.8490,80.33,138.04,1333.79,3.45280,0.6961,11.1385,0.4315,14.6899,5.0373,8.2200,1.8178,72.464,3.9066,3.6433,36.6976,9.0576,2.1562,239.7000,37.874,50.7570,1.7009,41.317,1.3257,7.6734
2005-02-25,3.85000,1.6824,1.9559,3.4625,1.6358,1.5426,10.8967,0.58370,29.723,7.4418,94.7936,15.6466,0.68975,,10.2685,7.5075,242.28,12206.28,5.7491,57.5420,80.24,138.74,1327.56,3.45280,0.6961,11.1303,0.4313,14.6851,5.0037,8.2615,1.8288,71.994,3.9233,3.6226,36.5471,9.0724,2.1520,239.7100,37.858,50.5900,1.7040,41.041,1.3165,7.6994
2005-02-24,3.88000,1.6816,1.9559,3.4546,1.6511,1.5391,10.9753,0.58360,29.860,7.4413,95.1861,15.6466,0.69395,,10.3425,7.5105,242.11,12257.49,5.7783,57.8210,80.68,139.07,1334.62,3.45280,0.6961,11.1478,0.4321,14.7103,5.0383,8.2350,1.8309,72.557,3.9389,3.6331,36.7817,9.0734,2.1586,239.7200,37.850,50.9110,1.7145,41.330,1.3260,7.6845
2005-02-23,3.85000,1.6695,1.9559,3.4370,1.6271,1.5389,10.9281,0.58300,29.935,7.4416,94.9034,15.6466,0.69170,,10.2982,7.5200,242.14,12208.03,5.7596,57.7330,80.48,138.45,1325.71,3.45280,0.6960,11.1195,0.4316,14.6735,5.0179,8.2605,1.8215,72.186,3.9523,3.6596,36.7017,9.0980,2.1473,239.7300,37.913,50.8590,1.7272,41.192,1.3203,7.6840
2005-02-22,3.84000,1.6639,1.9559,3.4009,1.6205,1.5380,10.9198,0.58300,29.845,7.4432,94.7581,15.6466,0.69130,,10.2894,7.5130,242.97,12142.78,5.7500,57.5810,80.43,137.42,1327.08,3.45280,0.6960,11.1330,0.4315,14.5575,5.0128,8.2700,1.8066,72.059,3.9674,3.6649,36.6678,9.0993,2.1474,239.7400,38.045,50.6220,1.7120,41.326,1.3193,7.7113
2005-02-21,3.81000,1.6558,1.9559,3.3617,1.6073,1.5447,10.8056,0.58300,29.922,7.4440,94.9686,15.6466,0.68910,,10.1825,7.5210,243.65,12102.45,5.6998,57.1960,79.90,137.76,1335.79,3.45280,0.6961,11.1061,0.4309,14.4454,4.9611,8.2855,1.7979,71.721,3.9877,3.6034,36.4754,9.1200,2.1379,239.7500,38.054,50.3290,1.7062,41.140,1.3055,7.7531
2005-02-18,3.79000,1.6590,1.9559,3.3316,1.6051,1.5475,10.7924,0.58300,29.893,7.4436,94.9001,15.6466,0.68910,,10.1703,7.4990,243.05,12071.30,5.6857,57.1810,80.68,137.63,1335.32,3.45280,0.6960,11.1023,0.4309,14.4443,4.9564,8.2880,1.8120,71.365,3.9904,3.6168,36.4438,9.0914,2.1359,239.7500,38.050,50.2870,1.7040,41.126,1.3039,7.7296
2005-02-17,3.78000,1.6597,1.9559,3.3557,1.6101,1.5485,10.7940,0.58310,29.985,7.4436,94.1206,15.6466,0.69120,,10.1717,7.5275,243.27,12122.08,5.6889,57.0500,81.12,137.80,1337.62,3.45280,0.6961,11.1023,0.4312,14.5372,4.9558,8.3660,1.8216,71.539,4.0014,3.7348,36.5175,9.1048,2.1422,239.7600,38.130,50.2850,1.7116,41.158,1.3041,7.7995
2005-02-16,3.80000,1.6626,1.9559,3.3866,1.6078,1.5469,10.7932,0.58310,30.062,7.4429,94.1890,15.6466,0.69135,,10.1708,7.5255,243.85,12115.09,5.6876,56.9830,81.08,137.00,1337.90,3.45280,0.6960,11.1095,0.4312,14.5739,4.9556,8.3590,1.8237,71.778,4.0059,3.8339,36.5161,9.0761,2.1377,239.7500,38.072,50.1940,1.7126,41.163,1.3040,7.8139
2005-02-15,3.79000,1.6574,1.9559,3.3502,1.6052,1.5507,10.7733,0.58310,30.081,7.4444,94.1595,15.6466,0.68850,,10.1520,7.5258,244.33,12067.70,5.6828,56.9450,81.08,136.42,1336.48,3.45280,0.6960,11.0988,0.4308,14.4977,4.9456,8.3720,1.8192,71.157,3.9730,3.6469,36.4585,9.0706,2.1341,239.7300,38.093,49.9500,1.7036,41.107,1.3016,7.8627
2005-02-14,3.79000,1.6471,1.9559,3.3544,1.5960,1.5545,10.7328,0.58310,30.069,7.4439,93.8604,15.6466,0.68730,,10.1138,7.5098,244.27,11989.85,5.6662,56.6360,81.13,136.20,1329.38,3.45280,0.6960,11.0971,0.4305,14.4410,4.9282,8.4165,1.8093,70.714,4.0110,3.5015,36.3404,9.0972,2.1286,239.7500,38.115,49.7750,1.7053,40.972,1.2967,7.8129
2005-02-11,3.76000,1.6438,1.9558,3.3689,1.5986,1.5551,10.6401,0.58310,30.065,7.4421,93.3245,15.6466,0.68970,,10.0268,7.5250,244.47,11917.05,5.6309,56.3200,80.94,136.11,1328.24,3.45280,0.6959,11.0625,0.4305,14.3390,4.8851,8.4220,1.8076,70.404,4.0218,3.6024,36.0935,9.0975,2.1249,239.7500,38.154,49.5970,1.6982,40.630,1.2855,7.8660
2005-02-10,3.73000,1.6477,1.9559,3.3452,1.6016,1.5588,10.5755,0.58310,29.990,7.4419,93.0155,15.6466,0.68825,,9.9658,7.5075,244.46,11868.04,5.5989,55.9640,80.71,135.96,1319.86,3.45280,0.6960,11.0550,0.4301,14.2824,4.8559,8.4305,1.8113,69.995,4.0077,3.6475,35.9319,9.0910,2.1171,239.7400,38.080,49.3860,1.7144,40.387,1.2777,7.9808
2005-02-09,3.73000,1.6647,1.9559,3.3665,1.5949,1.5575,10.5631,0.58310,29.930,7.4418,92.9332,15.6466,0.68580,,9.9541,7.5038,244.30,11858.22,5.5985,55.7550,80.92,134.85,1322.78,3.45280,0.6962,11.0439,0.4299,14.3180,4.8505,8.3540,1.8209,69.981,4.0207,3.6767,35.8906,9.0755,2.1049,239.7400,38.080,49.3410,1.7000,40.343,1.2762,7.9766
2005-02-08,3.73000,1.6708,1.9559,3.3221,1.6011,1.5591,10.5648,0.58280,29.951,7.4414,93.0588,15.6466,0.68760,,9.9557,7.4950,244.16,11857.76,5.6000,55.7470,81.18,134.85,1309.91,3.45280,0.6960,11.0692,0.4300,14.3184,4.8503,8.3960,1.8267,70.298,3.9861,3.6952,35.9801,9.0883,2.1046,239.7500,38.046,49.2030,1.7008,40.341,1.2764,7.9756
2005-02-07,3.75000,1.6614,1.9559,3.3425,1.6086,1.5593,10.6310,0.58270,29.950,7.4437,93.3077,15.6466,0.68670,,10.0180,7.5405,243.98,11829.96,5.6176,55.8440,80.98,133.98,1318.18,3.45280,0.6961,11.0617,0.4301,14.3355,4.8794,8.3460,1.8137,70.078,3.9621,3.7318,36.1043,9.0723,2.1049,239.7300,38.070,49.1020,1.6905,40.582,1.2844,7.9488
2005-02-04,3.79000,1.6835,1.9557,3.3853,1.6101,1.5591,10.7253,0.58300,29.963,7.4435,93.8234,15.6466,0.68830,,10.1060,7.5301,243.79,11913.00,5.6609,56.3120,81.48,134.71,1330.79,3.45280,0.6960,11.0866,0.4306,14.4764,4.9260,8.2920,1.8215,70.876,3.9810,3.7385,36.2841,9.0853,2.1181,239.7200,38.043,49.7360,1.7107,40.974,1.2958,7.9695
2005-02-03,3.80000,1.6800,1.9558,3.3722,1.6123,1.5583,10.7609,0.58320,30.065,7.4438,93.9030,15.6466,0.68940,,10.1407,7.5460,244.37,11962.79,5.6901,56.4380,80.63,135.54,1332.73,3.45280,0.6962,11.0939,0.4308,14.5114,4.9398,8.2600,1.8250,71.400,3.9899,3.7298,36.3791,9.0633,2.1288,239.7200,38.090,50.0480,1.7216,41.125,1.3001,7.9901
2005-02-02,3.82000,1.6864,1.9558,3.4394,1.6126,1.5528,10.8106,0.58320,30.080,7.4416,94.2461,15.6466,0.69230,,10.1874,7.5270,245.18,12001.58,5.7388,56.7220,80.27,135.30,1342.47,3.45280,0.6960,11.1091,0.4315,14.5888,4.9653,8.2690,1.8336,71.846,4.0558,3.7315,36.5830,9.0763,2.1364,239.7200,38.120,50.2410,1.7354,41.407,1.3061,7.8795
2005-02-01,3.82000,1.6896,1.9558,3.4097,1.6153,1.5516,10.7824,0.58320,30.028,7.4404,94.1012,15.6466,0.69255,,10.1610,7.5170,245.25,12030.44,5.7184,56.8960,80.47,135.16,1339.05,3.45280,0.6961,11.1116,0.4313,14.5575,4.9503,8.2945,1.8347,71.681,4.0501,3.7512,36.4251,9.0945,2.1366,239.7500,38.140,50.3490,1.7342,41.416,1.3027,7.8629
2005-01-31,3.84000,1.6826,1.9558,3.4324,1.6167,1.5473,10.7891,0.58320,30.140,7.4417,94.2985,15.6466,0.69120,,10.1671,7.4955,245.60,11952.66,5.7172,56.9860,81.13,134.96,1336.87,3.45280,0.6961,11.1047,0.4311,14.6603,4.9550,8.2600,1.8301,71.828,4.0806,3.7519,36.5302,9.1057,2.1334,239.7700,38.170,50.2670,1.7420,41.429,1.3035,7.7887
2005-01-28,3.84000,1.6847,1.9558,3.4776,1.6167,1.5461,10.7891,0.58320,30.223,7.4419,94.1646,15.6466,0.69255,,10.1663,7.5280,245.13,11927.89,5.7318,56.9570,80.77,134.69,1334.52,3.45280,0.6962,11.0955,0.4313,14.6988,4.9551,8.2500,1.8312,71.816,4.0530,3.7705,36.6332,9.0875,2.1315,239.7800,38.338,50.1500,1.7377,41.464,1.3035,7.7643
2005-01-27,3.83000,1.6847,1.9558,3.4776,1.6136,1.5468,10.7816,0.58320,30.203,7.4424,94.0877,15.6466,0.69190,,10.1588,7.5410,245.30,11922.19,5.7509,56.9430,81.32,134.78,1339.33,3.45280,0.6961,11.1081,0.4312,14.6870,4.9511,8.2430,1.8264,71.823,4.0596,3.7800,36.5627,9.0780,2.1303,239.7800,38.435,50.1620,1.7541,41.510,1.3026,7.7542
2005-01-26,3.83000,1.6879,1.9558,3.4803,1.6100,1.5505,10.7642,0.58310,30.020,7.4427,93.6186,15.6466,0.69270,,10.1428,7.5525,245.61,11895.37,5.7430,56.8300,81.30,134.47,1341.73,3.45280,0.6961,11.1071,0.4313,14.6753,4.9429,8.2280,1.8209,71.977,4.0677,3.7635,36.4867,9.0725,2.1259,239.7700,38.535,50.1050,1.7353,41.481,1.3005,7.7749
2005-01-25,3.85000,1.6988,1.9558,3.4919,1.5994,1.5460,10.7808,0.58250,30.105,7.4423,93.9937,15.6466,0.69560,,10.1585,7.5800,245.98,11912.28,5.7371,57.0410,81.35,134.85,1343.40,3.45280,0.6961,11.1023,0.4316,14.6823,4.9499,8.2065,1.8314,72.067,4.0720,3.7757,36.4800,9.0701,2.1337,239.7500,38.613,50.2150,1.7357,41.521,1.3025,7.7314
2005-01-24,3.87000,1.6995,1.9558,3.5057,1.5939,1.5441,10.8139,0.58210,30.278,7.4425,94.2201,15.6466,0.69560,,10.1891,7.5750,246.38,11939.13,5.7194,57.1820,81.63,134.34,1348.70,3.45280,0.6961,11.1044,0.4317,14.6971,4.9638,8.1915,1.8293,72.347,4.0750,3.8191,36.5789,9.0615,2.1341,239.7700,38.620,50.2520,1.7549,41.574,1.3065,7.7805
2005-01-21,3.84000,1.6979,1.9559,3.5072,1.5938,1.5491,10.7295,0.58200,30.373,7.4417,93.6485,15.6466,0.69530,,10.1097,7.5545,246.63,11868.24,5.6735,56.7090,81.48,134.60,1345.62,3.45280,0.6962,11.0825,0.4314,14.6216,4.9273,8.1970,1.8305,71.997,4.0763,3.8564,36.4184,9.0570,2.1257,239.7700,38.660,50.1160,1.7505,41.375,1.2963,7.8413
2005-01-20,3.83000,1.7080,1.9559,3.5267,1.5934,1.5414,10.7071,0.58200,30.373,7.4417,93.9460,15.6466,0.69330,,10.0887,7.5255,246.98,11847.49,5.6608,56.5850,81.13,133.22,1336.55,3.45280,0.6960,11.0998,0.4311,14.5433,4.9176,8.1790,1.8439,71.726,4.1137,3.8488,36.4665,9.0217,2.1186,239.7600,38.680,49.8620,1.7480,41.242,1.2936,7.8845
2005-01-19,3.87000,1.7145,1.9559,3.5589,1.5970,1.5416,10.8288,0.58200,30.275,7.4398,94.6204,15.6466,0.69655,,10.2031,7.5098,246.53,11987.04,5.7120,57.2140,81.38,133.98,1348.73,3.45280,0.6961,11.1082,0.4319,14.7098,4.9731,8.1475,1.8600,72.666,4.0811,3.7434,36.8236,9.0295,2.1342,239.7800,38.625,50.3330,1.7598,41.605,1.3083,7.8725
2005-01-18,3.86000,1.7285,1.9559,3.5389,1.5969,1.5433,10.8098,0.58200,30.378,7.4403,94.2092,15.6466,0.69780,,10.1853,7.5010,246.44,11959.64,5.6955,57.0680,81.42,134.08,1352.89,3.45280,0.6960,11.1049,0.4320,14.6939,4.9639,8.1610,1.8764,72.663,4.0774,3.7450,36.7392,9.0350,2.1367,239.7500,38.640,50.2420,1.7464,41.661,1.3060,7.9029
2005-01-17,3.87000,1.7243,1.9559,3.5336,1.5883,1.5450,10.8305,0.58200,30.375,7.4408,94.3593,15.6466,0.70310,,10.2027,7.5140,246.08,11952.56,5.7077,57.0830,81.80,133.52,1355.34,3.45280,0.6960,11.1183,0.4327,14.6700,4.9729,8.1950,1.8727,72.663,4.0675,3.7433,36.7011,9.0432,2.1380,239.7700,38.608,50.3050,1.7497,41.606,1.3085,7.8939
2005-01-14,3.88000,1.7242,1.9559,3.5481,1.5859,1.5491,10.8354,0.58180,30.365,7.4398,94.4376,15.6466,0.70060,,10.2051,7.5099,246.98,11996.92,5.7133,57.1600,82.17,134.32,1366.05,3.45280,0.6964,11.1052,0.4324,14.7369,4.9755,8.1750,1.8730,73.114,4.0626,3.7792,36.5911,9.0483,2.1444,239.7700,38.580,50.7110,1.7708,41.905,1.3091,7.9051
2005-01-13,3.93000,1.7283,1.9559,3.5757,1.5917,1.5479,10.9521,0.58160,30.389,7.4404,95.3902,15.6466,0.70300,,10.3132,7.5358,246.91,12095.42,5.7555,57.7250,82.50,135.71,1371.70,3.45280,0.6965,11.1422,0.4330,14.8096,5.0288,8.1860,1.8759,73.678,4.0717,3.8132,36.9136,9.0481,2.1557,239.7700,38.595,51.3430,1.7968,42.163,1.3232,7.9230
2005-01-12,3.91000,1.7326,1.9559,3.5737,1.5997,1.5488,10.8752,0.58130,30.485,7.4405,95.0883,15.6466,0.69990,,10.2435,7.5272,247.75,12084.53,5.7360,57.4530,82.70,135.47,1369.08,3.45280,0.6964,11.1182,0.4324,14.7036,4.9942,8.1940,1.8870,73.460,4.0725,3.8027,36.6367,9.0550,2.1546,239.7700,38.700,51.1770,1.8098,42.089,1.3139,7.9278
2005-01-11,3.91000,1.7260,1.9559,3.5601,1.5992,1.5470,10.8785,0.58110,30.264,7.4397,94.9917,15.6466,0.70010,,10.2479,7.5851,246.40,12202.59,5.7334,57.5690,82.91,136.70,1373.57,3.45280,0.6966,11.1192,0.4325,14.7640,4.9961,8.2045,1.8854,73.725,4.0666,3.8304,36.7511,9.0280,2.1594,239.7900,38.632,51.3360,1.8142,42.225,1.3143,7.8371
2005-01-10,3.90000,1.7256,1.9559,3.5383,1.6041,1.5469,10.8454,0.58090,30.245,7.4403,94.6638,15.6466,0.69780,,10.2144,7.5650,247.80,12173.20,5.7186,57.3960,82.99,136.83,1380.66,3.45280,0.6969,11.1196,0.4321,14.7734,4.9767,8.2270,1.8865,73.544,4.0763,3.8671,36.3559,9.0430,2.1573,239.7800,38.528,51.2530,1.8155,42.242,1.3103,7.8438
2005-01-07,3.93000,1.7301,1.9558,3.5843,1.6226,1.5488,10.9256,0.58070,30.303,7.4399,95.4175,15.6466,0.70280,,10.2822,7.5660,248.58,12262.10,5.7891,57.8650,83.36,138.06,1387.58,3.45280,0.6968,11.1635,0.4329,15.0125,5.0174,8.2210,1.8811,74.171,4.0912,3.9003,36.6543,9.0298,2.1721,239.7700,38.608,51.6790,1.8250,42.430,1.3200,8.0036
2005-01-06,3.92000,1.7314,1.9558,3.5867,1.6224,1.5498,10.9116,0.58040,30.438,7.4400,95.3862,15.6466,0.70390,,10.2754,7.5850,247.93,12279.97,5.7957,57.8800,83.15,138.30,1395.95,3.45270,0.6970,11.1442,0.4330,15.0224,5.0096,8.2535,1.8909,73.891,4.1192,3.8775,36.5973,9.0339,2.1766,239.7800,38.620,51.8090,1.8450,42.419,1.3183,8.0519
2005-01-05,3.94000,1.7354,1.9558,3.6037,1.6269,1.5528,10.9455,0.58060,30.429,7.4396,95.7468,15.6466,0.70485,,10.3010,7.5758,246.17,12313.87,5.8155,57.9260,83.24,138.09,1383.76,3.45280,0.6965,11.1638,0.4332,15.0765,5.0261,8.2835,1.8963,74.367,4.1204,3.8666,36.6639,9.0373,2.1823,239.7700,38.625,51.7690,1.8329,42.395,1.3224,7.8085
2005-01-04,3.98000,1.7300,1.9559,3.5923,1.6254,1.5477,11.0622,0.58010,30.366,7.4351,96.6579,15.6466,0.70620,,10.4042,7.5851,245.38,12416.55,5.8583,58.2070,83.39,138.49,1387.96,3.45280,0.6965,11.1658,0.4338,15.0636,5.0789,8.2460,1.8855,75.034,4.0859,3.8942,37.0492,9.0385,2.1961,239.7800,38.570,52.2710,1.8070,42.557,1.3365,7.7314
2005-01-03,4.02000,1.7329,1.9559,3.6026,1.6278,1.5444,11.1797,0.58000,30.361,7.4371,97.3859,15.6466,0.70725,,10.5055,7.6260,245.58,12548.93,5.8922,58.6930,83.39,138.84,1402.16,3.45280,0.6964,11.1921,0.4343,15.0677,5.1331,8.2135,1.8877,75.881,4.0774,3.9230,37.4442,8.9758,2.2113,239.7800,38.655,52.6000,1.8150,42.975,1.3507,7.5893
2004-12-31,4.05000,1.7459,1.9559,3.6201,1.6416,1.5429,11.2741,0.58000,30.464,7.4388,98.2655,15.6466,0.70505,,10.5881,7.6650,245.97,12653.91,5.8922,59.2590,83.60,139.65,1410.05,3.45280,0.6979,11.1874,0.4343,15.2235,5.1802,8.2365,1.8871,76.510,4.0845,3.9390,37.7879,9.0206,2.2262,239.7600,38.745,53.0420,1.8362,43.332,1.3621,7.6897
2004-12-30,4.05000,1.7539,1.9559,3.6173,1.6483,1.5440,11.2600,0.57960,30.395,7.4381,98.0236,15.6466,0.70880,,10.5794,7.6395,245.63,12700.27,5.9041,59.4920,83.72,141.03,1417.06,3.45280,0.6980,11.1851,0.4346,15.2767,5.1699,8.2435,1.9015,76.494,4.0740,3.9465,37.7811,9.0155,2.2285,239.7400,38.710,53.0660,1.8290,43.501,1.3604,7.7064
2004-12-29,4.07000,1.7477,1.9559,3.6564,1.6579,1.5426,11.2633,0.57960,30.495,7.4361,98.1982,15.6466,0.70830,,10.5861,7.6695,245.78,12699.61,5.9538,59.5160,84.09,140.76,1416.66,3.45280,0.6967,11.2090,0.4346,15.3056,5.1735,8.2750,1.8897,76.623,4.0650,3.9481,37.9096,8.9883,2.2323,239.7400,38.793,53.1990,1.8495,43.530,1.3608,7.6746
2004-12-28,4.06000,1.7495,1.9559,3.6641,1.6562,1.5441,11.2840,0.57910,30.563,7.4409,98.4258,15.6466,0.70315,,10.5967,7.6350,245.88,12711.09,5.9193,59.6210,84.00,140.49,1421.17,3.45280,0.6960,11.2119,0.4340,15.2250,5.1827,8.2720,1.8842,76.758,4.0527,3.9457,37.9082,8.9870,2.2272,239.7600,38.845,53.2170,1.8407,43.676,1.3633,7.6666
2004-12-27,4.02000,1.7526,1.9559,3.6604,1.6625,1.5484,11.1963,0.57860,30.555,7.4411,97.6649,15.6466,0.70360,,10.5289,7.6205,245.60,12585.48,5.8721,59.2420,83.78,140.34,1415.80,3.45280,0.6936,11.1940,0.4338,15.1015,5.1403,8.2650,1.8861,75.893,4.0565,3.9648,37.5685,9.0292,2.2186,239.7700,38.805,52.7970,1.8349,43.517,1.3527,7.6495
2004-12-24,4.03000,1.7587,1.9559,3.6485,1.6631,1.5458,11.2087,0.57870,30.433,7.4406,97.2976,15.6466,0.70330,,10.5412,7.5950,246.25,12549.27,5.8633,59.1590,83.79,140.26,1419.13,3.45280,0.6936,11.1925,0.4337,15.0815,5.1443,8.2815,1.8908,75.912,4.0757,3.8700,37.6681,9.0350,2.2203,239.7800,38.830,52.8100,1.8546,43.565,1.3542,7.6377
2004-12-23,4.01000,1.7580,1.9559,3.6512,1.6656,1.5443,11.1375,0.57890,30.600,7.4376,96.8909,15.6466,0.70130,,10.4706,7.5740,245.88,12499.59,5.8367,58.7870,83.82,139.88,1413.62,3.45280,0.6916,11.1593,0.4332,14.9896,5.1143,8.2825,1.8870,75.624,4.0720,3.8160,37.4530,9.0275,2.2048,239.7900,38.810,52.5290,1.8562,43.372,1.3456,7.6000
2004-12-22,3.97000,1.7442,1.9559,3.6039,1.6478,1.5436,11.0779,0.57880,30.563,7.4351,96.4816,15.6466,0.69905,,10.4143,7.5740,245.71,12490.54,5.8113,58.7050,83.59,139.18,1410.27,3.45280,0.6895,11.1501,0.4329,14.9619,5.0873,8.2830,1.8735,75.137,4.0908,3.7946,37.2688,9.0245,2.1940,239.7300,38.750,52.2850,1.8602,43.240,1.3384,7.5985
2004-12-21,3.97000,1.7476,1.9559,3.6050,1.6424,1.5403,11.0862,0.57880,30.493,7.4338,96.4837,15.6466,0.69230,,10.4202,7.5558,245.05,12486.30,5.8039,58.5410,83.75,139.85,1413.87,3.45280,0.6893,11.1492,0.4322,14.9589,5.0894,8.2575,1.8779,75.182,4.1021,3.8551,37.2982,8.9695,2.1983,239.7900,38.565,52.2660,1.8620,43.306,1.3394,7.5914
2004-12-20,3.98000,1.7516,1.9559,3.6175,1.6428,1.5382,11.0730,0.57880,30.460,7.4329,96.2676,15.6466,0.68740,,10.4076,7.5015,244.93,12456.32,5.7942,58.6700,83.90,139.44,1415.66,3.45280,0.6880,11.1457,0.4315,14.9653,5.0837,8.2290,1.8672,75.151,4.1223,3.8672,37.3643,8.9630,2.1994,239.7800,38.545,52.2940,1.8556,43.358,1.3378,7.6633
